"ITTER107","Territorio","VARICT","Tipo dato","ATECO_2007","Ateco 2007","CLLVT","Classe di addetti","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","JC","informatica ed altri servizi d'informazione","W_GE10","10 e più","2023","2023",59.2,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","2019","2019",67.77,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","2021","2021",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","2023","2023",79.58,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","47","commercio al dettaglio (escluso quello di autoveicoli e di motocicli)","W_GE10","10 e più","2019","2019",26.8,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","47","commercio al dettaglio (escluso quello di autoveicoli e di motocicli)","W_GE10","10 e più","2021","2021",21.68,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","47","commercio al dettaglio (escluso quello di autoveicoli e di motocicli)","W_GE10","10 e più","2023","2023",32.22,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","53","servizi postali e attività di corriere","W_GE10","10 e più","2019","2019",20.83,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","53","servizi postali e attività di corriere","W_GE10","10 e più","2021","2021",7.32,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","53","servizi postali e attività di corriere","W_GE10","10 e più","2023","2023",29.78,,
"IT","Italia","E_ERP1_PERC","imprese con sistemi ERP per condividere informazioni tra differenti aree funzionali (incidenza %)","55","alloggio","W_GE10","10 e più","2019","2019",28.87,,
